id,photo_md,photo_xs,name,sku,klasifikasi_id,klasifikasi,category_id,category_name,brand_id,brand_name,published,pos_hidden,description,notes,published_date,collections,stock_qty,hold_qty,is_out_stock,low_stock_alert,market_price,buy_price,fbuy_price,last_buy_price,flast_buy_price,sell_price,sell_price_pos,fsell_price,fsell_price_pos,has_variant,with_lpoint,variants,store_name,store_url,track_inventory,max_sell_price,min_sell_price,max_sell_price_pos,min_sell_price_pos,fmax_sell_price,fmin_sell_price,fmax_sell_price_pos,fmin_sell_price_pos,name_sku_variant,length_dimension,width_dimension,high_dimension,weight_dimension
91159540,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Kaos Mix Max,,1906405,Merchandise,9901,Others,,,0,0,,,18-Apr-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
91032711,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Kaos Atlas,,1906405,Merchandise,9901,Others,0.0,,1,0,,,16-Apr-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
91032557,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Payung Atlas,,1906405,Merchandise,9901,Others,,,1,0,,,16-Apr-2025,[],68,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
90837503,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Kaos Putih M Kulkas Babe,,1906405,Merchandise,9901,Others,,,1,0,,,12-Apr-2025,[],12,0,0,17,0.00,51000.00,IDR 51.000,51000.00,IDR 51.000,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
90734674,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,King Robert 700ml - O,,2308133,Outsource Produk,9901,Others,,,1,0,,,,"[{'id': 49288104, 'store_id': None, 'parent_id': None, 'name': 'LKBE', 'status': 'A', 'view_order': 9999, 'created_from': '182.2.41.209', 'created_by': 'mgaanarya@gmail.com', 'created_time': '2025-04-09 16:01:57', 'modified_from': '', 'modified_by': '', 'modified_time': '0000-00-00 00:00:00', 'pivot': None}]",0,0,0,0,0.00,230000.00,IDR 230.000,230000.00,IDR 230.000,305000.00,305000.00,IDR 305.000,IDR 305.000,1,0,"[{'id': 49288104, 'product_id': 90734674, 'parent_id': None, 'sku': '', 'name': 'LKBE', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '230000.00', 'last_buy_price': '0.00', 'sell_price': '305000.00', 'sell_price_pos': '305000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '182.2.41.209', 'created_by': 'mgaanarya@gmail.com', 'created_time': '2025-04-09 16:01:57', 'modified_from': '', 'modified_by': '', 'modified_time': '0000-00-00 00:00:00', 'stock_sync_time': '0000-00-00 00:00:00', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 230.000', 'fsell_price': 'IDR 305.000', 'fsell_price_pos': 'IDR 305.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,0,305000.00,305000.00,305000.00,305000.00,IDR 305.000,IDR 305.000,IDR 305.000,IDR 305.000,IDR 305.000,0,0,0,0
90717251,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Kaos Hitam M Kulkas Babe,,1906405,Merchandise,9901,Others,,,1,0,,,09-Apr-2025,[],5,0,0,14,0.00,51000.00,IDR 51.000,51000.00,IDR 51.000,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
90401508,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Bubblewrap,,3540497,Biaya Layanan,9901,Others,,,1,0,,,30-Mar-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,5000.00,5000.00,IDR 5.000,IDR 5.000,0,0,[],Kulkas Babe,kulkasbabe,0,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
90233651,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Mansion House Vodka 350ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 49052136, 'store_id': None, 'parent_id': None, 'name': 'LKBA', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-26 04:53:14', 'modified_from': '36.68.10.27', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-11 15:30:29', 'pivot': None}]",0,0,0,2,120000.00,84583.00,IDR 84.583,84583.00,IDR 84.583,120000.00,120000.00,IDR 120.000,IDR 120.000,1,0,"[{'id': 49052136, 'product_id': 90233651, 'parent_id': None, 'sku': '', 'name': 'LKBA', 'stock_qty': 25, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '120000.00', 'buy_price': '84583.00', 'last_buy_price': '84583.00', 'sell_price': '120000.00', 'sell_price_pos': '120000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-26 04:53:14', 'modified_from': '36.68.10.27', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-11 15:30:29', 'stock_sync_time': '2025-06-11 15:30:29', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 120.000', 'fbuy_price': 'IDR 84.583', 'fsell_price': 'IDR 120.000', 'fsell_price_pos': 'IDR 120.000', 'flast_buy_price': 'IDR 84.583', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,120000.00,120000.00,120000.00,120000.00,IDR 120.000,IDR 120.000,IDR 120.000,IDR 120.000,IDR 120.000,0,0,0,0
90173435,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Siren Vodka Black Tea 700ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 49018345, 'store_id': None, 'parent_id': None, 'name': 'LKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:50:59', 'modified_from': '125.166.3.101', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-09 13:25:46', 'pivot': None}, {'id': 49018346, 'store_id': None, 'parent_id': None, 'name': 'XKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:50:59', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:42', 'pivot': None}]",0,0,0,3,263000.00,0.00,IDR 0,200000.00,IDR 200.000,263000.00,263000.00,IDR 263.000,IDR 263.000,1,0,"[{'id': 49018345, 'product_id': 90173435, 'parent_id': None, 'sku': '', 'name': 'LKBPK', 'stock_qty': 5, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '263000.00', 'buy_price': '200000.00', 'last_buy_price': '200000.00', 'sell_price': '263000.00', 'sell_price_pos': '263000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:50:59', 'modified_from': '125.166.3.101', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-09 13:25:46', 'stock_sync_time': '2025-06-09 13:25:46', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 263.000', 'fbuy_price': 'IDR 200.000', 'fsell_price': 'IDR 263.000', 'fsell_price_pos': 'IDR 263.000', 'flast_buy_price': 'IDR 200.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}, {'id': 49018346, 'product_id': 90173435, 'parent_id': None, 'sku': '', 'name': 'XKBPK', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '263000.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '263000.00', 'sell_price_pos': '263000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:50:59', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:42', 'stock_sync_time': '2025-03-27 19:51:49', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 263.000', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 263.000', 'fsell_price_pos': 'IDR 263.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,263000.00,263000.00,263000.00,263000.00,IDR 263.000,IDR 263.000,IDR 263.000,IDR 263.000,IDR 263.000,0,0,0,0
90172887,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Siren Vodka Lychee 700ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 49018286, 'store_id': None, 'parent_id': None, 'name': 'LKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:48:01', 'modified_from': '125.166.189.116', 'modified_by': 'Babehh', 'modified_time': '2025-06-11 13:50:57', 'pivot': None}, {'id': 49018287, 'store_id': None, 'parent_id': None, 'name': 'XKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:48:01', 'modified_from': '36.68.8.6', 'modified_by': 'Bbabe', 'modified_time': '2025-03-30 12:09:16', 'pivot': None}]",0,0,0,2,263000.00,200000.00,IDR 200.000,200000.00,IDR 200.000,263000.00,263000.00,IDR 263.000,IDR 263.000,1,0,"[{'id': 49018286, 'product_id': 90172887, 'parent_id': None, 'sku': '', 'name': 'LKBPK', 'stock_qty': 7, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '263000.00', 'buy_price': '200000.00', 'last_buy_price': '200000.00', 'sell_price': '263000.00', 'sell_price_pos': '263000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:48:01', 'modified_from': '125.166.189.116', 'modified_by': 'Babehh', 'modified_time': '2025-06-11 13:50:57', 'stock_sync_time': '2025-06-11 13:50:57', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 263.000', 'fbuy_price': 'IDR 200.000', 'fsell_price': 'IDR 263.000', 'fsell_price_pos': 'IDR 263.000', 'flast_buy_price': 'IDR 200.000', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}, {'id': 49018287, 'product_id': 90172887, 'parent_id': None, 'sku': '', 'name': 'XKBPK', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '263000.00', 'sell_price_pos': '263000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-25 03:48:01', 'modified_from': '36.68.8.6', 'modified_by': 'Bbabe', 'modified_time': '2025-03-30 12:09:16', 'stock_sync_time': '2025-03-30 12:09:16', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 263.000', 'fsell_price_pos': 'IDR 263.000', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,263000.00,263000.00,263000.00,263000.00,IDR 263.000,IDR 263.000,IDR 263.000,IDR 263.000,IDR 263.000,0,0,0,0
90143053,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Instant Delivery,,3540497,Biaya Layanan,9901,Others,,,1,0,,,23-Mar-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,5000.00,5000.00,IDR 5.000,IDR 5.000,0,0,[],Kulkas Babe,kulkasbabe,0,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
89634482,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_67d52e483e598.jpeg,https://d1d8o7q9jg8pjk.cloudfront.net/p/xs_67d52e483e598.jpeg,Atlas Anggur Rambutan 620ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 48709764, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '36.65.81.58', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2025-03-15 07:39:10', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:13', 'pivot': None}, {'id': 50292298, 'store_id': None, 'parent_id': None, 'name': 'LKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.44', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-05-10 05:31:20', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:13', 'pivot': None}]",0,0,0,8,0.00,60900.00,IDR 60.900,62500.00,IDR 62.500,93000.00,93000.00,IDR 93.000,IDR 93.000,1,0,"[{'id': 48709764, 'product_id': 89634482, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '62500.00', 'last_buy_price': '62500.00', 'sell_price': '93000.00', 'sell_price_pos': '93000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.65.81.58', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2025-03-15 07:39:10', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:13', 'stock_sync_time': '2025-06-05 14:42:56', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 62.500', 'fsell_price': 'IDR 93.000', 'fsell_price_pos': 'IDR 93.000', 'flast_buy_price': 'IDR 62.500', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}, {'id': 50292298, 'product_id': 89634482, 'parent_id': None, 'sku': '', 'name': 'LKBPK', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '60900.00', 'last_buy_price': '60900.00', 'sell_price': '93000.00', 'sell_price_pos': '93000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.44', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-05-10 05:31:20', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:13', 'stock_sync_time': '2025-05-29 01:43:27', 'vweight': '1.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 60.900', 'fsell_price': 'IDR 93.000', 'fsell_price_pos': 'IDR 93.000', 'flast_buy_price': 'IDR 60.900', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,93000.00,93000.00,93000.00,93000.00,IDR 93.000,IDR 93.000,IDR 93.000,IDR 93.000,IDR 93.000,0,0,0,0
89439372,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Subsidi Ongkir 10K,,2313255,Ongkir,9901,Others,,,1,0,,,12-Mar-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,0,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
89233920,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Freebies Buat Cah Cah!,,1906405,Merchandise,9901,Others,0.0,,1,0,,,10-Mar-2025,[],320,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
89233852,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Kupon Hitam,,1906405,Merchandise,9901,Others,,,1,1,,,10-Mar-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,0,0,[],Kulkas Babe,kulkasbabe,1,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
89228292,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Nitip ke Jagoane Babe,,3540497,Biaya Layanan,9901,Others,,,1,0,,,10-Mar-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,7000.00,7000.00,IDR 7.000,IDR 7.000,0,0,[],Kulkas Babe,kulkasbabe,0,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
89227031,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Request Jagoane Babe,,3540497,Biaya Layanan,9901,Others,,,1,0,,,10-Mar-2025,[],0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,10000.00,10000.00,IDR 10.000,IDR 10.000,0,0,[],Kulkas Babe,kulkasbabe,0,0,0,0,0,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
88707800,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Coca Cola [Kaleng] 250ml - I,,2964594,Inventory Mixer,9901,Others,,,0,0,,,28-Feb-2025,"[{'id': 48114139, 'store_id': None, 'parent_id': None, 'name': 'XKBPM', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.10.109', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2025-02-28 07:33:49', 'modified_from': '36.68.8.120', 'modified_by': 'procurementanarya1@gmail.com', 'modified_time': '2025-04-02 13:47:35', 'pivot': None}]",0,0,0,0,0.00,0.00,IDR 0,0.00,IDR 0,0.00,0.00,IDR 0,IDR 0,1,0,"[{'id': 48114139, 'product_id': 88707800, 'parent_id': None, 'sku': '', 'name': 'XKBPM', 'stock_qty': 24, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '0.00', 'last_buy_price': '0.00', 'sell_price': '0.00', 'sell_price_pos': '0.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.10.109', 'created_by': 'procurementanarya1@gmail.com', 'created_time': '2025-02-28 07:33:49', 'modified_from': '36.68.8.120', 'modified_by': 'procurementanarya1@gmail.com', 'modified_time': '2025-04-02 13:47:35', 'stock_sync_time': '2025-04-02 13:47:35', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 0', 'fsell_price': 'IDR 0', 'fsell_price_pos': 'IDR 0', 'flast_buy_price': 'IDR 0', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,0.00,0.00,0.00,0.00,IDR 0,IDR 0,IDR 0,IDR 0,IDR 0,0,0,0,0
88153681,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,Win Filter 12s,,1906403,Inventory Rokok,9901,Others,,,0,0,,,20-Feb-2025,"[{'id': 47775038, 'store_id': None, 'parent_id': None, 'name': 'LKBM', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.36', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-20 07:04:29', 'modified_from': '125.166.189.116', 'modified_by': 'Babbehhh', 'modified_time': '2025-06-14 00:57:30', 'pivot': None}]",0,0,0,8,0.00,17050.00,IDR 17.050,17050.00,IDR 17.050,22000.00,22000.00,IDR 22.000,IDR 22.000,1,0,"[{'id': 47775038, 'product_id': 88153681, 'parent_id': None, 'sku': '', 'name': 'LKBM', 'stock_qty': 19, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '16900.00', 'last_buy_price': '16900.00', 'sell_price': '22000.00', 'sell_price_pos': '22000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.36', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-20 07:04:29', 'modified_from': '125.166.189.116', 'modified_by': 'Babbehhh', 'modified_time': '2025-06-14 00:57:30', 'stock_sync_time': '2025-06-14 00:57:30', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 16.900', 'fsell_price': 'IDR 22.000', 'fsell_price_pos': 'IDR 22.000', 'flast_buy_price': 'IDR 16.900', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}]",Kulkas Babe,kulkasbabe,1,22000.00,22000.00,22000.00,22000.00,IDR 22.000,IDR 22.000,IDR 22.000,IDR 22.000,IDR 22.000,0,0,0,0
88028192,https://api-dash.olsera.co.id/img/no_data_item.png,https://api-dash.olsera.co.id/img/no_data_item.png,API Anggur Hijau Muda [Kecil] 275ml - I,,1906401,Inventory Produk,9901,Others,,,0,0,,,,"[{'id': 47726827, 'store_id': None, 'parent_id': None, 'name': 'LKBA', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.185', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-19 04:18:31', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:12', 'pivot': None}, {'id': 49054298, 'store_id': None, 'parent_id': None, 'name': 'LKBPK', 'status': 'A', 'view_order': 9999, 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-26 05:44:52', 'modified_from': '125.166.189.116', 'modified_by': 'Babbeee', 'modified_time': '2025-06-14 02:19:40', 'pivot': None}, {'id': 49739589, 'store_id': None, 'parent_id': None, 'name': 'CKBA', 'status': 'A', 'view_order': 9999, 'created_from': '36.65.67.77', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-04-25 08:24:47', 'modified_from': '36.65.11.139', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-12 14:00:53', 'pivot': None}]",0,0,0,6,0.00,34583.00,IDR 34.583,34167.00,IDR 34.167,55000.00,55000.00,IDR 55.000,IDR 55.000,1,0,"[{'id': 47726827, 'product_id': 88028192, 'parent_id': None, 'sku': '', 'name': 'LKBA', 'stock_qty': 0, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '34583.00', 'last_buy_price': '34583.00', 'sell_price': '55000.00', 'sell_price_pos': '55000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.185', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-02-19 04:18:31', 'modified_from': '36.68.8.235', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-08 09:46:12', 'stock_sync_time': '2025-05-02 21:57:43', 'vweight': '0.0000', 'is_default': 1, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 34.583', 'fsell_price': 'IDR 55.000', 'fsell_price_pos': 'IDR 55.000', 'flast_buy_price': 'IDR 34.583', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 1}, {'id': 49054298, 'product_id': 88028192, 'parent_id': None, 'sku': '', 'name': 'LKBPK', 'stock_qty': 72, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '33125.00', 'last_buy_price': '33125.00', 'sell_price': '55000.00', 'sell_price_pos': '55000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': None, 'view_order': 9999, 'status': 'A', 'created_from': '36.68.9.238', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-03-26 05:44:52', 'modified_from': '125.166.189.116', 'modified_by': 'Babbeee', 'modified_time': '2025-06-14 02:19:40', 'stock_sync_time': '2025-06-14 02:19:40', 'vweight': '0.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 33.125', 'fsell_price': 'IDR 55.000', 'fsell_price_pos': 'IDR 55.000', 'flast_buy_price': 'IDR 33.125', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}, {'id': 49739589, 'product_id': 88028192, 'parent_id': None, 'sku': '', 'name': 'CKBA', 'stock_qty': 6, 'hold_qty': 0, 'is_out_stock': 0, 'market_price': '0.00', 'buy_price': '34583.00', 'last_buy_price': '34583.00', 'sell_price': '55000.00', 'sell_price_pos': '55000.00', 'comission': '0.00', 'loyalty_points': '0.00', 'photo_id': 0, 'view_order': 9999, 'status': 'A', 'created_from': '36.65.67.77', 'created_by': 'admanarya1@gmail.com', 'created_time': '2025-04-25 08:24:47', 'modified_from': '36.65.11.139', 'modified_by': 'admanarya1@gmail.com', 'modified_time': '2025-06-12 14:00:53', 'stock_sync_time': '2025-06-12 14:00:53', 'vweight': '1.0000', 'is_default': 0, 'fmarket_price': 'IDR 0', 'fbuy_price': 'IDR 34.583', 'fsell_price': 'IDR 55.000', 'fsell_price_pos': 'IDR 55.000', 'flast_buy_price': 'IDR 34.583', 'length_dimension': 0, 'width_dimension': 0, 'high_dimension': 0, 'weight_dimension': 0}]",Kulkas Babe,kulkasbabe,1,55000.00,55000.00,55000.00,55000.00,IDR 55.000,IDR 55.000,IDR 55.000,IDR 55.000,IDR 55.000,0,0,0,0
